id	t	x	max_velocity	interactions	beam_crosses	moving	asleep	is_interpolated
2026-06-18_20-59-32_00605e|01	62200	0.607664233576642	1.06139917390871	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62210	0.605839416058394	0.98147387793292	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62220	0.605839416058394	0.874739514461481	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62230	0.605839416058394	1.02065447789689	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62240	0.605839416058394	1.05409255338946	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62250	0.605839416058394	0.848943417528347	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62260	0.605839416058394	0.82961910609413	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62270	0.605839416058394	0.872727669406329	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62280	0.605839416058394	0.866719854388424	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62290	0.605839416058394	0.99283880980973	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62300	0.605839416058394	0.850900434220416	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62310	0.605839416058394	0.909659260936014	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62320	0.605839416058394	0.89924647748164	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62330	0.605839416058394	0.939460977088152	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62340	0.605839416058394	0.915964717700799	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62350	0.605839416058394	2.33818432806657	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62360	0.578467153284672	0.939460977088152	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62370	0.578467153284672	0.918076234446055	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62380	0.578467153284672	0.868717849999632	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62390	0.578467153284672	0.874739514461481	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62400	0.578467153284672	0.932993773211454	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62410	0.578467153284672	0.928707056209923	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62420	0.578467153284672	1.05895802354992	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62430	0.578467153284672	0.956926860674897	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62440	0.578467153284672	0.884868520658513	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62450	0.578467153284672	0.935144545983904	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62460	0.578467153284672	0.928707056209923	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62470	0.578467153284672	0.87675599729846	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62480	0.578467153284672	0.956926860674897	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62490	0.578467153284672	0.956926860674897	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62500	0.578467153284672	0.874739514461481	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62510	0.578467153284672	0.997421545536063	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62520	0.578467153284672	0.941626658305236	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62530	0.578467153284672	0.952530181124982	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62540	0.578467153284672	0.963559960788491	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62550	0.578467153284672	0.95913280491189	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62560	0.578467153284672	0.935144545983904	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62570	0.578467153284672	1.03485319604279	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62580	0.578467153284672	0.907567102692638	0	0	FALSE	FALSE	FALSE
